../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_50_9a971273-1b43-4cb2-90ba-8617a7d9c82f.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_86_760bede1-a8af-4e8e-913d-c971a3283066.fast5,../Signals/full_dataset/pseudomonas_koreensis_reference_DeepSimu\fast5\signal_81_ca23ac6d-0a4f-43d1-9154-510e02db01b8.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_50_9a971273-1b43-4cb2-90ba-8617a7d9c82f.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_86_760bede1-a8af-4e8e-913d-c971a3283066.fast5,../Signals/full_dataset/yersinia_pestis_reference_DeepSimu\fast5\signal_96_8ea266c6-9e40-47c3-974d-c9f3060059ea.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_27_58daee16-d67c-4772-b0db-b9fecfca0ed8.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_0_a4756fd6-b3f7-4027-a293-cb65225769fc.fast5,../Signals/full_dataset/ecoli_reference_DeepSimu\fast5\signal_65_19985117-3374-4d46-8c8e-69da57201bbc.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_27_58daee16-d67c-4772-b0db-b9fecfca0ed8.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_0_a4756fd6-b3f7-4027-a293-cb65225769fc.fast5,../Signals/full_dataset/klebsiella_pneumoniae_reference_DeepSimu\fast5\signal_522_55d97654-8680-40ee-a614-b22cfae79431.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_27_58daee16-d67c-4772-b0db-b9fecfca0ed8.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_0_a4756fd6-b3f7-4027-a293-cb65225769fc.fast5,../Signals/full_dataset/pantonea_agglomerans_reference_DeepSimu\fast5\signal_274_884897c0-8c82-4b8f-9f29-9d617930b5d3.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_27_58daee16-d67c-4772-b0db-b9fecfca0ed8.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_0_a4756fd6-b3f7-4027-a293-cb65225769fc.fast5,../Signals/full_dataset/pseudomonas_koreensis_reference_DeepSimu\fast5\signal_75_fa94ab63-df51-4c44-9fd2-b43407c567ea.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_27_58daee16-d67c-4772-b0db-b9fecfca0ed8.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_0_a4756fd6-b3f7-4027-a293-cb65225769fc.fast5,../Signals/full_dataset/yersinia_pestis_reference_DeepSimu\fast5\signal_362_7d6bb1ae-41eb-417a-a85c-c9d850dbd0c4.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_24_7b95e7e9-d39a-4fa6-afeb-57b4a72a7050.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_38_a92229a2-f114-4288-97dd-4adfe9c4d651.fast5,../Signals/full_dataset/ecoli_reference_DeepSimu\fast5\signal_63_5ad0f2e8-345d-435a-a5ac-1a4e0b4b06a6.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_24_7b95e7e9-d39a-4fa6-afeb-57b4a72a7050.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_38_a92229a2-f114-4288-97dd-4adfe9c4d651.fast5,../Signals/full_dataset/klebsiella_pneumoniae_reference_DeepSimu\fast5\signal_476_75089912-357f-4dad-adba-cb3540fa3362.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_24_7b95e7e9-d39a-4fa6-afeb-57b4a72a7050.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_38_a92229a2-f114-4288-97dd-4adfe9c4d651.fast5,../Signals/full_dataset/pantonea_agglomerans_reference_DeepSimu\fast5\signal_372_9a989e34-9e88-4291-96e3-bebc07097c5e.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_24_7b95e7e9-d39a-4fa6-afeb-57b4a72a7050.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_38_a92229a2-f114-4288-97dd-4adfe9c4d651.fast5,../Signals/full_dataset/pseudomonas_koreensis_reference_DeepSimu\fast5\signal_32_b366c71f-c94a-4613-9fde-28f746166aab.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_24_7b95e7e9-d39a-4fa6-afeb-57b4a72a7050.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_38_a92229a2-f114-4288-97dd-4adfe9c4d651.fast5,../Signals/full_dataset/yersinia_pestis_reference_DeepSimu\fast5\signal_5_7a31e767-f140-4e45-9064-db093cc0297e.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_93_1c32c684-4eab-435d-9ac2-da93f5633554.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_22_7a6993cb-a680-4873-9792-2ef3e47d7439.fast5,../Signals/full_dataset/ecoli_reference_DeepSimu\fast5\signal_44_a23620e5-d4d6-4807-9924-eb528c06ce00.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_93_1c32c684-4eab-435d-9ac2-da93f5633554.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_22_7a6993cb-a680-4873-9792-2ef3e47d7439.fast5,../Signals/full_dataset/klebsiella_pneumoniae_reference_DeepSimu\fast5\signal_347_1e54ef06-8fb9-4580-8f4a-34e30447142f.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_93_1c32c684-4eab-435d-9ac2-da93f5633554.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_22_7a6993cb-a680-4873-9792-2ef3e47d7439.fast5,../Signals/full_dataset/pantonea_agglomerans_reference_DeepSimu\fast5\signal_196_4579f1c9-2edb-4feb-ad6d-426455b37e46.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_93_1c32c684-4eab-435d-9ac2-da93f5633554.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_22_7a6993cb-a680-4873-9792-2ef3e47d7439.fast5,../Signals/full_dataset/pseudomonas_koreensis_reference_DeepSimu\fast5\signal_50_42bf71cc-32b4-41d9-9eb5-0286a9460997.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_93_1c32c684-4eab-435d-9ac2-da93f5633554.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_22_7a6993cb-a680-4873-9792-2ef3e47d7439.fast5,../Signals/full_dataset/yersinia_pestis_reference_DeepSimu\fast5\signal_17_b101ac96-9ef5-48f4-8e02-f7b553f1f984.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_51_080a12a2-d8f7-4b3a-95fc-ec667698b03f.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_16_e701c882-1651-4d33-b519-f37ccc298339.fast5,../Signals/full_dataset/ecoli_reference_DeepSimu\fast5\signal_84_7e5b26d7-c621-4157-ab5c-5ef65f6f75eb.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_51_080a12a2-d8f7-4b3a-95fc-ec667698b03f.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_16_e701c882-1651-4d33-b519-f37ccc298339.fast5,../Signals/full_dataset/klebsiella_pneumoniae_reference_DeepSimu\fast5\signal_584_8986834e-3cef-4aa9-abb4-167a80c7bdbd.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_51_080a12a2-d8f7-4b3a-95fc-ec667698b03f.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_16_e701c882-1651-4d33-b519-f37ccc298339.fast5,../Signals/full_dataset/pantonea_agglomerans_reference_DeepSimu\fast5\signal_181_a5052ea3-e505-4af6-b9fb-b218c3579f8e.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_51_080a12a2-d8f7-4b3a-95fc-ec667698b03f.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_16_e701c882-1651-4d33-b519-f37ccc298339.fast5,../Signals/full_dataset/pseudomonas_koreensis_reference_DeepSimu\fast5\signal_15_46130a60-30e4-4e85-9ff9-78358a5c8391.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_51_080a12a2-d8f7-4b3a-95fc-ec667698b03f.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_16_e701c882-1651-4d33-b519-f37ccc298339.fast5,../Signals/full_dataset/yersinia_pestis_reference_DeepSimu\fast5\signal_227_307e8310-6f16-41dd-b474-2eda17a6aa7e.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_77_caad718f-6ea9-4c6f-81ca-cc82c4e87fd7.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_29_43c5667a-2a04-4fce-9aaf-5537e80b4fc0.fast5,../Signals/full_dataset/ecoli_reference_DeepSimu\fast5\signal_10_c39d2d47-c5c1-4903-9ba6-a3af58354299.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_77_caad718f-6ea9-4c6f-81ca-cc82c4e87fd7.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_29_43c5667a-2a04-4fce-9aaf-5537e80b4fc0.fast5,../Signals/full_dataset/klebsiella_pneumoniae_reference_DeepSimu\fast5\signal_394_830ad161-efdf-43dd-b092-8339e0f7721b.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_77_caad718f-6ea9-4c6f-81ca-cc82c4e87fd7.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_29_43c5667a-2a04-4fce-9aaf-5537e80b4fc0.fast5,../Signals/full_dataset/pantonea_agglomerans_reference_DeepSimu\fast5\signal_208_f4bf6e88-4251-45d4-9d4c-d7c436835102.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_77_caad718f-6ea9-4c6f-81ca-cc82c4e87fd7.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_29_43c5667a-2a04-4fce-9aaf-5537e80b4fc0.fast5,../Signals/full_dataset/pseudomonas_koreensis_reference_DeepSimu\fast5\signal_2_9fdb2624-7466-4960-ba4a-1fbd3273b2a4.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_77_caad718f-6ea9-4c6f-81ca-cc82c4e87fd7.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_29_43c5667a-2a04-4fce-9aaf-5537e80b4fc0.fast5,../Signals/full_dataset/yersinia_pestis_reference_DeepSimu\fast5\signal_275_9076a56b-3f08-4eac-9617-01e9bfcabd91.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_52_3ce91d9f-e55f-4732-b5ca-0acda8c579c4.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_38_a92229a2-f114-4288-97dd-4adfe9c4d651.fast5,../Signals/full_dataset/ecoli_reference_DeepSimu\fast5\signal_80_11040785-2dd1-4c4a-b16e-3eebfc920024.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_52_3ce91d9f-e55f-4732-b5ca-0acda8c579c4.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_38_a92229a2-f114-4288-97dd-4adfe9c4d651.fast5,../Signals/full_dataset/klebsiella_pneumoniae_reference_DeepSimu\fast5\signal_253_aef02bcc-9943-4456-b397-1c1ecd1da6f2.fast5,bacillus_anthracis
../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_52_3ce91d9f-e55f-4732-b5ca-0acda8c579c4.fast5,../Signals/full_dataset/bacillus_anthracis_reference_DeepSimu\fast5\signal_38_a92229a2-f114-4288-97dd-4adfe9c4d651.fast5,../Signals/full_dataset/pantonea_agglomerans_reference_DeepSimu\fast5\signal_381_2cfd5da0-3888-43f1-9d88-2c7eba92f1dd.fast5,bacillus_anthracis
